location_id,segment_datetime,segment,time_segment,orders_count,prediction,error,abs_error,peak_threshold
25,2026-02-03 03:00:00+03:00,medium,morning,13.0,9.502504574342261,-3.497495425657739,3.497495425657739,10.0
38,2026-03-14 06:00:00+03:00,medium,dinner,12.0,8.506579101687716,-3.4934208983122836,3.4934208983122836,10.0
25,2026-03-31 05:00:00+03:00,medium,afternoon,13.0,9.506800528285993,-3.493199471714007,3.493199471714007,10.0
10,2026-02-12 04:00:00+03:00,medium,lunch,23.0,19.506812087617732,-3.4931879123822682,3.4931879123822682,10.0
99,2026-02-23 04:00:00+03:00,mega,lunch,38.0,41.4762933804046,3.4762933804045986,3.4762933804045986,38.0
115,2026-03-04 04:00:00+03:00,high,lunch,28.0,24.52775495437487,-3.4722450456251295,3.4722450456251295,25.0
123,2026-02-27 04:00:00+03:00,high,lunch,32.0,28.53087326334747,-3.4691267366525302,3.4691267366525302,25.0
479,2026-04-11 00:00:00+03:00,medium,deep_night,11.0,7.534314108689541,-3.465685891310459,3.465685891310459,10.0
16,2026-03-29 04:00:00+03:00,medium,lunch,10.0,6.540485699978036,-3.459514300021964,3.459514300021964,10.0
142,2026-02-24 04:00:00+03:00,medium,lunch,14.0,10.549022804971528,-3.4509771950284716,3.4509771950284716,10.0
26,2026-01-28 04:00:00+03:00,medium,lunch,20.0,16.554207114894954,-3.445792885105046,3.445792885105046,10.0
18,2026-03-11 04:00:00+03:00,medium,lunch,10.0,13.442684179788055,3.4426841797880545,3.4426841797880545,10.0
26,2026-02-16 05:00:00+03:00,medium,afternoon,13.0,9.566219936799428,-3.4337800632005724,3.4337800632005724,10.0
37,2026-02-02 04:00:00+03:00,medium,lunch,15.0,11.566813634205285,-3.4331863657947146,3.4331863657947146,10.0
10,2026-04-02 04:00:00+03:00,medium,lunch,21.0,17.566971146499583,-3.433028853500417,3.433028853500417,10.0
478,2026-03-10 06:00:00+03:00,low,dinner,2.0,5.43187578433232,3.4318757843323198,3.4318757843323198,1.0
26,2026-02-14 04:00:00+03:00,medium,lunch,19.0,15.573270996174772,-3.426729003825228,3.426729003825228,10.0
